"date","Open","High","Low","Close","Volume","Adjusted"
2016-03-21,165.050003,165.309998,164.410004,164.839996,2095100,142.371017
2016-03-22,164.5,165.5,164.389999,164.910004,2146300,142.431564
2016-03-23,164.600006,164.990005,163.460007,164.270004,2305000,141.878738
2016-03-24,163.679993,164.539993,163.050003,164.460007,1868800,142.042877
2016-03-28,164.929993,166.649994,164.580002,166.279999,2336700,143.614777
2016-03-29,164.929993,164.990005,163.119995,164.389999,2525000,141.982361
2016-03-30,165.369995,167.220001,165.160004,166.75,2195300,144.020706
2016-03-31,166.75,167.5,166.5,166.630005,1777200,143.917099
2016-04-01,165.630005,167.740005,164.789993,167.529999,2011600,144.694427
2016-04-04,167.110001,167.490005,165.919998,166.399994,2022800,143.718414
2016-04-05,165.179993,166.550003,164.649994,165.809998,1617400,143.208832
2016-04-06,165.339996,167.080002,164.839996,166.809998,2092200,144.07251
2016-04-07,165.880005,167.229996,165.25,167.160004,2728300,144.374878
2016-04-08,167.710007,167.990005,166.100006,166.630005,1729300,143.917099
2016-04-11,167.119995,167.960007,166.570007,166.589996,1521100,143.882538
2016-04-12,167.009995,168.399994,166.929993,168.029999,1636500,145.126266
2016-04-13,168.470001,168.899994,167.710007,168.589996,1545900,145.609894
2016-04-14,169,169,167.880005,168.160004,1213400,145.238541
2016-04-15,168.320007,169,168.199997,168.779999,1417000,145.774002
2016-04-18,168.470001,169.869995,168.389999,169.550003,1146600,146.439056
2016-04-19,169.919998,170.770004,169.070007,169.649994,1849100,146.525406
2016-04-20,170.139999,170.449997,168.619995,168.940002,1439700,145.912231
2016-04-21,168.970001,169.699997,168.410004,168.660004,1635000,145.670349
2016-04-22,169.089996,169.759995,167.850006,168.660004,1802300,145.670349
2016-04-25,168,168.509995,166.639999,168.380005,2378300,145.428528
2016-04-26,167.5,167.789993,164.970001,166.179993,3192100,143.528381
2016-04-27,166.990005,168.380005,166.100006,167.759995,2227700,144.893021
2016-04-28,166.850006,168.770004,166.199997,167,1654700,144.236649
2016-04-29,166.979996,167.779999,166.5,167.380005,1961200,144.564835
2016-05-02,167.300003,168.5,166.940002,168.339996,1700300,145.394012
2016-05-03,167.389999,168.070007,166.660004,167.970001,1922200,145.074448
2016-05-04,166.369995,167.699997,166.289993,167.160004,2118100,144.374878
2016-05-05,167.460007,168.330002,167.190002,167.770004,1680200,144.901657
2016-05-06,167.839996,169.050003,167,168.889999,1630200,145.869019
2016-05-09,168.589996,169.050003,167.690002,168.520004,1301300,145.549454
2016-05-10,169.229996,170.389999,169,170.259995,1732600,147.052231
2016-05-11,170.199997,171.270004,169.570007,169.770004,1786400,146.629089
2016-05-12,169.860001,170.630005,168.759995,170.149994,1741900,146.95726
2016-05-13,170.050003,170.380005,167.820007,168.320007,1875900,145.376678
2016-05-16,168.5,169.899994,168.429993,169.550003,1826200,146.439056
2016-05-17,169.570007,169.940002,167.089996,167.809998,2126000,144.936218
2016-05-18,166.5,167.929993,165.759995,166.820007,1624400,145.040573
2016-05-19,165.369995,166.059998,163.169998,165.110001,1657300,143.553818
2016-05-20,165.25,166.470001,164.929993,165.009995,1746500,143.466858
2016-05-23,165.279999,166.559998,164.520004,166.110001,1653500,144.423233
2016-05-24,167.160004,168.789993,166.699997,168.630005,1627400,146.614243
2016-05-25,169,170.360001,168.75,169.990005,1860000,147.796661
2016-05-26,170.009995,170.770004,168.529999,168.910004,1563900,146.857666
2016-05-27,168.910004,169.029999,168.279999,168.889999,1099100,146.840302
2016-05-31,169.320007,169.75,167.660004,168.320007,2169600,146.344696
2016-06-01,167.779999,168.929993,167.089996,168.690002,1228200,146.666458
2016-06-02,168.710007,168.710007,167.270004,168.039993,1980500,146.101288
2016-06-03,168.050003,168.660004,167.509995,168.380005,1433500,146.396881
2016-06-06,168.850006,170.589996,168.589996,170.080002,1510700,147.874939
2016-06-07,170.25,171.490005,170.220001,170.910004,1723100,148.596603
2016-06-08,170.949997,171.929993,170.649994,171.419998,1684900,149.039978
2016-06-09,170.5,171.470001,169.399994,170.130005,2208800,147.918427
2016-06-10,169.270004,169.300003,167.880005,168.559998,2123400,146.553406
2016-06-13,168.449997,168.639999,167.110001,167.130005,2129900,145.310089
2016-06-14,167.289993,167.809998,166.600006,167.610001,2021400,145.727417
2016-06-15,167.949997,168.860001,167.470001,167.800003,1694200,145.892609
2016-06-16,167.350006,170.389999,166.619995,169.929993,2632100,147.744522
2016-06-17,169.990005,170,168.419998,168.940002,3448000,146.88382
2016-06-20,170.899994,172.800003,170.529999,171.229996,2162800,148.874832
2016-06-21,171.179993,171.970001,171.059998,171.369995,1889100,148.996552
2016-06-22,171.830002,172.600006,170.990005,171.229996,1369600,148.874832
2016-06-23,172.710007,174.149994,172.460007,174.110001,2021600,151.378815
2016-06-24,168.869995,171.539993,168.399994,169.119995,4567500,147.040314
2016-06-27,167.779999,167.830002,165.160004,167.190002,2544100,145.362289
2016-06-28,168.139999,169.669998,167.960007,169.589996,2237300,147.448914
2016-06-29,171.020004,171.850006,170.360001,171.520004,1894100,149.126953
2016-06-30,172.059998,175.139999,172.059998,175.119995,2449400,152.256943
2016-07-01,175.139999,176.080002,174.910004,175.539993,1930900,152.622116
2016-07-05,174.860001,175.779999,173.509995,175.630005,2353600,152.700363
2016-07-06,175.199997,175.470001,174.059998,175.160004,2383300,152.291733
2016-07-07,175.089996,175.639999,174.130005,174.869995,1842300,152.039597
2016-07-08,175.869995,177.789993,175.820007,177.119995,2726600,153.995819
2016-07-11,177.410004,178.470001,177.190002,178.009995,1659500,154.769638
2016-07-12,178.75,179.630005,178.029999,179.160004,1912900,155.769501
2016-07-13,179.220001,179.669998,178.690002,179.210007,1491500,155.812943
2016-07-14,180.149994,181.320007,179.880005,180.899994,1904300,157.282333
2016-07-15,181.5,181.839996,180.559998,181.399994,2475200,157.717041
2016-07-18,181.440002,181.699997,180.75,181.110001,1224400,157.46492
2016-07-19,181.110001,181.649994,180.289993,181.240005,1051300,157.577957
2016-07-20,181.729996,182.270004,181.320007,181.419998,1413300,157.734406
2016-07-21,181.289993,181.559998,179.699997,180.259995,1870800,156.725876
2016-07-22,180.419998,180.529999,179.360001,180.440002,1205600,156.88237
2016-07-25,180.199997,180.419998,178.919998,179.630005,1937000,156.178146
2016-07-26,177.169998,178.990005,176.139999,177.660004,3421600,154.465332
2016-07-27,177.410004,178.940002,177.410004,178.270004,2359700,154.995712
2016-07-28,177.649994,178.369995,177.029999,177.979996,1799500,154.743561
2016-07-29,178.110001,178.820007,177.619995,178.360001,1621900,155.073929
2016-08-01,177.080002,178.539993,177.080002,178.289993,1598400,155.013092
2016-08-02,178.580002,178.619995,177.240005,178.360001,2115100,155.073929
2016-08-03,178.720001,179.130005,177.970001,178.380005,1419300,155.091339
2016-08-04,178.960007,179.419998,177.639999,177.809998,1071800,154.595764
2016-08-05,178.25,179.009995,177.369995,178.570007,1799500,155.2565
2016-08-08,178.899994,179.020004,178.270004,178.580002,1327700,155.265244
2016-08-09,178.369995,178.899994,177.940002,178.389999,1098900,155.099991
2016-08-10,178.119995,178.850006,177.850006,178.820007,1226300,155.473907
2016-08-11,179.080002,181.100006,178.880005,181,2043400,157.369247
2016-08-12,181.470001,181.470001,179.899994,180.270004,1232900,156.734589
2016-08-15,181,181.389999,180.460007,180.559998,1268200,156.986694
2016-08-16,180.119995,180.330002,179.210007,179.25,1363600,155.847717
2016-08-17,178.669998,180.089996,178.320007,179.869995,1358500,157.361221
2016-08-18,179.699997,179.699997,178.580002,179.179993,1087900,156.757584
2016-08-19,178.660004,179.779999,178.080002,179.610001,1305300,157.133774
2016-08-22,179.179993,179.589996,178.369995,179.070007,1336400,156.661377
2016-08-23,179.610001,180.539993,179.279999,179.770004,1195800,157.273758
2016-08-24,179.410004,179.960007,179.009995,179.410004,1137100,156.958801
2016-08-25,179.089996,180.320007,179.050003,179.580002,840300,157.107544
2016-08-26,180.190002,181.25,178.919998,179.410004,1324700,156.958801
2016-08-29,179.860001,180.699997,179.279999,180.5,1051800,157.91243
2016-08-30,180.720001,181.020004,179.589996,180.149994,1039800,157.606201
2016-08-31,179.490005,179.770004,178.580002,179.240005,1636000,156.810089
2016-09-01,179.309998,180.169998,178.800003,179.979996,1095300,157.457458
2016-09-02,180.529999,181.490005,180.089996,180.809998,1319000,158.183624
2016-09-06,180.559998,181.279999,179.880005,180.460007,1328100,157.877441
2016-09-07,180.039993,180.539993,179.539993,179.75,1133200,157.256271
2016-09-08,179.190002,180.210007,178.940002,180.100006,1424000,157.562469
2016-09-09,178.889999,179,175.639999,175.639999,2083300,153.660583
2016-09-12,175,178.399994,174.690002,178.100006,1913300,155.812775
2016-09-13,176.830002,177.600006,175.949997,176.070007,1864600,154.036804
2016-09-14,175.960007,177.350006,175.199997,175.619995,1864800,153.643082
2016-09-15,175.529999,177,175.360001,176.589996,1663800,154.49173
2016-09-16,175.880005,175.949997,174.389999,175.059998,3358800,153.153152
2016-09-19,176.050003,177.949997,176.050003,176.720001,1754900,154.605438
2016-09-20,177.710007,178.5,177.330002,177.600006,1598600,155.375336
2016-09-21,177.880005,179.800003,177.5,179.589996,1760000,157.116272
2016-09-22,179.830002,181.660004,179.649994,179.850006,1849000,157.343765
2016-09-23,179.399994,179.699997,177.190002,177.389999,1911000,155.19162
2016-09-26,176.850006,176.910004,175.800003,175.949997,1821000,153.931793
2016-09-27,175.610001,177.029999,175.580002,176.300003,2433600,154.238007
2016-09-28,176.779999,177.979996,176.690002,177.589996,1694000,155.366577
2016-09-29,177.479996,177.630005,174.869995,175.369995,1853600,153.424347
2016-09-30,176.580002,177.149994,176.089996,176.229996,2419400,154.176788
2016-10-03,175.330002,175.949997,174.399994,175.039993,1785600,153.135681
2016-10-04,174.589996,174.970001,171.199997,171.679993,3166900,150.196136
2016-10-05,171.660004,172.559998,171.339996,172.389999,2305500,150.817307
2016-10-06,171.929993,172.320007,170.600006,171.639999,2273400,150.161148
2016-10-07,171.899994,171.940002,170.039993,171.330002,2249100,149.889923
2016-10-10,171.839996,172.75,170.940002,171.139999,1936600,149.723694
2016-10-11,170.240005,170.470001,168.690002,169.679993,1998700,148.446411
2016-10-12,169.600006,170.179993,168.889999,169.720001,1554100,148.481384
2016-10-13,168.869995,170.309998,168.460007,170.020004,1919700,148.743881
2016-10-14,170.990005,171.389999,170.300003,170.330002,1512400,149.01506
2016-10-17,170.539993,171.089996,169.940002,170.210007,1229200,148.91011
2016-10-18,171.679993,171.910004,169.839996,169.949997,1185600,148.682602
2016-10-19,170.800003,170.940002,169.660004,169.910004,1164200,148.647659
2016-10-20,169.570007,170.339996,168.990005,169.860001,1210500,148.603867
2016-10-21,168.110001,169.559998,167.720001,169.5,2013200,148.288971
2016-10-24,172.649994,173.440002,170.899994,171.270004,2668500,149.837433
2016-10-25,169.470001,169.889999,165.110001,166.229996,3826200,145.428116
2016-10-26,165.690002,167.789993,165.410004,166.509995,2174900,145.673096
2016-10-27,166.869995,166.949997,165.279999,165.759995,1486400,145.016968
2016-10-28,166.550003,167.179993,165.139999,165.770004,1934300,145.025757
2016-10-31,166.460007,166.539993,165.179993,165.300003,2289100,144.614532
2016-11-01,165.399994,165.809998,163.850006,164.25,2455600,143.695923
2016-11-02,164.699997,166.369995,163.910004,165.729996,2233400,144.990707
2016-11-03,166.139999,167.639999,165.259995,166.830002,2505000,145.953033
2016-11-04,167.210007,167.850006,166.419998,166.479996,1927500,145.646851
2016-11-07,168.149994,169.889999,167.979996,169.740005,1930900,148.498932
2016-11-08,169.899994,172.050003,169.779999,171.029999,1955700,149.627457
2016-11-09,165.839996,171,165.839996,170.389999,3659300,149.067581
2016-11-10,170.160004,174.669998,169.789993,174.279999,3280000,152.470764
2016-11-11,174.050003,175.130005,173.729996,175.080002,1868200,153.170654
2016-11-14,175.229996,175.509995,171.899994,172.910004,2607000,151.272232
2016-11-15,173.160004,174.25,171.910004,174.240005,2177100,152.435776
2016-11-16,173.130005,173.229996,171.570007,172.009995,2022600,151.449646
2016-11-17,172.009995,173.25,172.009995,172.770004,1783700,152.11882
2016-11-18,172.509995,173.279999,172.289993,172.960007,1711100,152.286118
2016-11-21,171.419998,171.979996,170.720001,171.520004,1993900,151.018219
2016-11-22,171.669998,172.080002,171.279999,171.910004,1553300,151.361649
2016-11-23,172.080002,172.75,171.759995,172.25,1477900,151.66098
2016-11-25,172.210007,173.990005,172.210007,173.490005,945800,152.752731
2016-11-28,173.559998,173.770004,172.279999,172.5,1677700,151.881088
2016-11-29,172.539993,173.289993,172.149994,172.770004,1483200,152.11882
2016-11-30,172.199997,173.190002,171.589996,171.740005,2595800,151.211975
2016-12-01,171.639999,172.740005,171.449997,172.630005,1756900,151.99556
2016-12-02,172.529999,173.690002,172.240005,172.429993,1871500,151.819458
2016-12-05,172.630005,172.949997,171.089996,171.619995,2181300,151.106293
2016-12-06,171.820007,172.029999,171.229996,171.800003,1467500,151.264755
2016-12-07,172.380005,176.059998,171.970001,176.050003,3164300,155.006775
2016-12-08,176.080002,176.350006,174.770004,175.880005,1790700,154.857071
2016-12-09,175.360001,178.869995,175.300003,178.490005,2650400,157.155136
2016-12-12,178.25,179.809998,177.570007,179.639999,2296100,158.167648
2016-12-13,179.570007,180.059998,176.770004,178.830002,2708600,157.454468
2016-12-14,179.160004,179.389999,176.410004,176.600006,2234200,155.491028
2016-12-15,177.259995,177.580002,175.050003,176.020004,2055600,154.980331
2016-12-16,176.559998,178.5,176.550003,177.449997,3889700,156.23941
2016-12-19,177.610001,178.669998,177.320007,178.160004,1382000,156.864578
2016-12-20,178.339996,179.330002,178.059998,178.649994,1378200,157.295975
2016-12-21,178.600006,179.529999,178.419998,178.429993,1555900,157.10228
2016-12-22,178.889999,179.460007,177.979996,179.199997,1225600,157.780243
2016-12-23,179.089996,179.289993,178.529999,178.75,731100,157.384033
2016-12-27,178.660004,179.199997,178.570007,178.919998,651000,157.533691
2016-12-28,178.880005,179.449997,178.020004,178.080002,1287900,156.794113
2016-12-29,178.289993,179.139999,178.029999,178.410004,1102000,157.084702
2016-12-30,179,179.479996,178.289993,178.570007,1594200,157.22554
2017-01-03,178.830002,180,177.220001,178.050003,2509300,156.767715
2017-01-04,178.029999,178.899994,177.610001,178.320007,1542000,157.005417
2017-01-05,178.259995,179.139999,176.889999,177.710007,1447800,156.468323
2017-01-06,177.289993,178.600006,175.800003,178.229996,1625000,156.926178
2017-01-09,178.369995,178.380005,177.199997,177.270004,1622600,156.080948
2017-01-10,177.360001,177.490005,176.309998,176.580002,2030100,155.473434
2017-01-11,176.630005,178.449997,176.389999,177.889999,1579600,156.626785
2017-01-12,176.970001,177.699997,175.75,177.440002,1321800,156.230621
2017-01-13,177.580002,177.910004,176.830002,177.389999,1265500,156.1866
2017-01-17,177,177.679993,176.25,177.259995,1557500,156.072159
2017-01-18,177.899994,179.440002,177.380005,178.490005,1804600,157.155136
2017-01-19,179.25,179.800003,177.759995,178.679993,1464400,157.322403
2017-01-20,179.199997,179.460007,177.830002,178.490005,1761900,157.155136
2017-01-23,177.910004,178.990005,177.130005,178.509995,1986800,157.172714
2017-01-24,177.5,177.759995,174.419998,175.970001,3473200,154.93634
2017-01-25,177.089996,178.630005,176.570007,176.729996,3462600,155.605499
2017-01-26,176.309998,177.229996,176.039993,176.820007,2235900,155.684723
2017-01-27,177.479996,177.979996,176.830002,177.479996,1623700,156.265823
2017-01-30,177.25,177.729996,174.869995,175.419998,1823100,154.452057
2017-01-31,174.740005,175.460007,173.809998,174.820007,1845500,153.923782
2017-02-01,175.169998,175.800003,174.300003,175.169998,2272900,154.231918
2017-02-02,174.130005,174.779999,173.550003,174.179993,3106800,153.360291
2017-02-03,174.020004,175.300003,173.850006,175.039993,2820500,154.117462
2017-02-06,174.119995,176.199997,173.899994,175.100006,1622800,154.170303
2017-02-07,176.080002,176.399994,175.149994,175.759995,1247400,154.751419
2017-02-08,175.619995,177.600006,175.490005,177.070007,2145700,155.904831
2017-02-09,176.869995,178.550003,176.869995,178.179993,2009700,156.882156
2017-02-10,178.300003,179.580002,178.190002,179,1392400,157.604141
2017-02-13,179.860001,181.380005,179.259995,181.020004,1929800,159.382706
2017-02-14,180.860001,182,180.649994,181.600006,2035900,159.893387
2017-02-15,180.300003,181.830002,180.149994,181.699997,1762900,161.023285
2017-02-16,181.75,183.460007,181.619995,183.410004,2164000,162.538666
2017-02-17,183.429993,183.600006,182.529999,182.949997,1961500,162.130997
2017-02-21,182.789993,183.619995,182.039993,183.369995,1736300,162.50322
2017-02-22,183.399994,186.119995,183.080002,186.039993,2850900,164.869385
2017-02-23,185.910004,187.460007,185.710007,187.190002,2401600,165.888519
2017-02-24,186.820007,188.410004,186.300003,187.410004,2126300,166.083481
2017-02-27,187.5,187.550003,186.380005,186.910004,1393800,165.640396
2017-02-28,186.729996,187.5,186.309998,186.350006,1932100,165.144135
2017-03-01,188.080002,190.539993,188.009995,189.860001,2226200,168.2547
2017-03-02,189.460007,190.100006,189.029999,189.889999,1764000,168.281281
2017-03-03,189.889999,190.240005,188.539993,189.309998,1627400,167.767303
2017-03-06,188.929993,189.240005,188.270004,188.899994,1668700,167.403976
2017-03-07,188.289993,189.259995,188.25,189.089996,1662300,167.572327
2017-03-08,189.720001,190.210007,188.970001,189.509995,1563700,167.944534
2017-03-09,189.25,190.389999,189.169998,189.899994,1556700,168.290146
2017-03-10,190.639999,191.240005,190.029999,191.210007,2515000,169.451096
2017-03-13,191.770004,191.960007,190.460007,191.520004,1972700,169.725815
2017-03-14,190.929993,191.440002,189.110001,190.330002,1893600,168.671204
2017-03-15,190.179993,191.860001,189.720001,191.199997,2047000,169.44223
2017-03-16,191.059998,191.639999,189.639999,190.309998,1937100,168.653503
2017-03-17,190.820007,192.360001,190.350006,192.360001,4228100,170.47023
2017-03-20,192.520004,193.5,192.279999,193.009995,2085600,171.046249
2017-03-21,193.490005,193.490005,191.509995,192.130005,1895100,170.266388
2017-03-22,192.300003,192.880005,190.460007,192.220001,1627300,170.34613
2017-03-23,192.119995,192.970001,191.229996,192.139999,1482000,170.275269
2017-03-24,192.119995,192.619995,190.899994,191.509995,1435400,169.716873
2017-03-27,190.699997,191,189.160004,190.429993,1984600,168.759842
2017-03-28,189.940002,191.490005,189.600006,190.990005,2330200,169.256104
2017-03-29,190.589996,191.279999,190.259995,190.679993,1692200,168.981369
2017-03-30,190.740005,191.490005,190.100006,191.279999,1835400,169.513123
2017-03-31,191.300003,192.399994,190.990005,191.330002,1730000,169.557419
2017-04-03,191.869995,192.169998,189.949997,190.720001,1546700,169.016846
2017-04-04,190.570007,190.979996,189.779999,190.190002,1349900,168.547165
2017-04-05,190.699997,192.419998,190.039993,190.240005,1448700,168.591431
2017-04-06,190.410004,191.020004,189.5,189.889999,1627400,168.281281
2017-04-07,190.029999,190.559998,189.520004,189.990005,1025200,168.369919
2017-04-10,190.160004,190.520004,189.309998,189.710007,1682700,168.12178
2017-04-11,189.130005,190.089996,188.990005,190.070007,1459600,168.440796
2017-04-12,190.309998,190.490005,189.399994,189.699997,1416100,168.1129
2017-04-13,189.25,189.860001,188.619995,188.649994,1274400,167.182404
2017-04-17,189.309998,190.360001,189.289993,190.360001,1543600,168.6978
2017-04-18,189.759995,190.839996,189.509995,190.220001,1176900,168.57373
2017-04-19,190.800003,191.130005,189.520004,189.830002,1340400,168.228073
2017-04-20,190.020004,192.110001,189.899994,191.160004,1748200,169.406784
2017-04-21,191.149994,191.619995,190.589996,191.5,2584200,169.708069
2017-04-24,193,194.449997,192.929993,194.229996,2709600,172.127426
2017-04-25,193.990005,195.610001,192.360001,195.130005,4182200,172.925018
2017-04-26,195.699997,196.899994,194.990005,195,2641200,172.809769
2017-04-27,195.429993,196.539993,195.110001,196.110001,1770200,173.793472
2017-04-28,196.149994,197.119995,195.539993,195.830002,2467100,173.545334
2017-05-01,195.5,195.729996,194.470001,194.809998,1498500,172.641403
2017-05-02,195.160004,196.529999,194.580002,196.529999,2467200,174.16568
2017-05-03,196.600006,197.869995,195.710007,197.630005,2339500,175.140488
2017-05-04,198.300003,199.539993,197.759995,199.509995,2320800,176.80658
2017-05-05,199.669998,199.899994,198.979996,199.399994,1688600,176.709106
2017-05-08,198.839996,199.149994,198.300003,198.649994,1575900,176.044418
2017-05-09,199.360001,199.360001,197.529999,197.960007,1747800,175.432953
2017-05-10,197.369995,197.589996,196.529999,196.639999,2247700,174.263138
2017-05-11,196.039993,196.940002,195.259995,196.75,1705000,174.360672
2017-05-12,195.899994,197.119995,195.860001,196.570007,1323100,174.201141
2017-05-15,196.669998,197.740005,196.229996,197.630005,1474500,175.140488
2017-05-16,197.479996,197.940002,196.860001,197.910004,1183600,175.388641
2017-05-17,196.740005,196.740005,194.720001,194.839996,1881800,173.699249
2017-05-18,194.5,195.820007,193.539993,195.240005,1929000,174.055878
2017-05-19,196.300003,196.300003,194.449997,195.800003,1894700,174.555069
2017-05-22,196.350006,198.669998,196.350006,198.509995,1835900,176.971069
2017-05-23,198.729996,198.970001,197.520004,197.729996,1514200,176.275681
2017-05-24,198.490005,198.529999,197.279999,197.490005,1206400,176.061722
2017-05-25,198.410004,199.610001,197.75,199.539993,1508000,177.889297
2017-05-26,199.139999,200.690002,198.970001,200.669998,1410600,178.896683
2017-05-30,200.309998,203.029999,199.960007,202.440002,2171100,180.47464
2017-05-31,202.729996,204.470001,202.270004,204.470001,3096800,182.284348
2017-06-01,204.25,204.899994,203.679993,204.350006,2352700,182.177414
2017-06-02,205.059998,207.389999,204.789993,206.699997,1831900,184.2724
2017-06-05,206.770004,207.330002,206.220001,206.220001,1253100,183.844528
2017-06-06,206.009995,206.660004,205.410004,205.410004,1458800,183.122391
2017-06-07,205.729996,205.869995,204.100006,205.009995,1885600,182.765778
2017-06-08,205.009995,206.029999,204.089996,205.940002,2451300,183.594864
2017-06-09,206,206.970001,205.639999,206.929993,1893100,184.477448
2017-06-12,206.929993,208.419998,205.5,207.389999,2388200,184.887558
2017-06-13,207.580002,209.669998,207.559998,209.110001,1688800,186.420914
2017-06-14,209.779999,210.789993,209.529999,210.009995,1585300,187.223251
